 Service Location - ID, Service Location - Description, Service Location - Address Line 1, Service Location - City, Service Location - Postal Code, Service Location - State, Latitude, Longitude
1997,Cabos (Granite Bay/Auburn Folsom),8570 Auburn Folsom Rd,Granite Bay,95746,CA,38.74205,-121.1711
1071665,El Rey Grilled Cuisine (Granite Bay/Douglas),5555 Douglas Blvd Ste 200,Granite Bay,95746,CA,38.744297,-121.197631
4888,2M - Yardhouse (Roseville/Roseville),1166 Roseville Pkwy,Roseville,95678,CA,38.770788,-121.270995
1757,Beach Hut Deli (Roseville/Foothills),7456 Foothills Blvd,Roseville,95747,CA,38.77077,-121.31428
4043,Rosatis Pizza (Roseville/Foothill Blvd),5140 Foothill Blvd,Roseville,95747,CA,38.76218,-121.31253
6432,2M - Porters House of Draft (Roseville/Foothill),7456 Foothill Dr,Roseville,95661,CA,38.771146,-121.31401
4888,2M - Yardhouse (Roseville/Roseville),1166 Roseville Pkwy,Roseville,95678,CA,38.770788,-121.270995
4043,Rosatis Pizza (Roseville/Foothill Blvd),5140 Foothill Blvd,Roseville,95747,CA,38.76218,-121.31253
11607,Chicago Pizza With A Twist (Roseville/Foothill),7441 Foothill Blvd 170,Roseville,95747,CA,38.77133,-121.31186
6432,2M - Porters House of Draft (Roseville/Foothill),7456 Foothill Dr,Roseville,95661,CA,38.771146,-121.31401
4318,Sushi Mon (Roseville/Foothills Blvd),7456 Foothills Blvd,Roseville,95747,CA,38.77077,-121.31428
2053,Campellis Pizza (Roseville/Foothills),7480 Foothills Blvd,Roseville,95747,CA,38.77134,-121.31351
3644,Siinos Pizza And Pasta (Lincoln/Twelve Bridges),815 Twelve Bridges Dr,Lincoln,95648,CA,38.85057,-121.28721
4739,Turkey Creek Golf (Lincoln/CA-193),1525 Ca-193,Lincoln,95648,CA,38.886608,-121.260692
4087,Round Table (Lincoln/S Hwy 65),375 S Hwy 65,Lincoln,95648,CA,38.879119,-121.294308
2087,Casa Ramos (Lincoln/S Hwy 65),925 S Hwy 65,Lincoln,95648,CA,38.870415,-121.298556
3448,Mountain Mikes (Lincoln/Lincoln),825 Lincoln Blvd Ste 60,Lincoln,95648,CA,38.896764,-121.293512
7180,Home Spun Yogurt (Lincoln/S State),69 Lincoln Blvd Unit D,Lincoln,95648,CA,38.878238,-121.295724
1091255,Granite's Famous Cheesesteaks & Wings (Roseville/Foothills),9077 Foothills Blvd Ste 300,Roseville,95678,CA,38.791506,-121.312823
4106,Round Table (Roseville/Woodcreek Oaks),9055 Woodcreek Oaks Blvd,Roseville,95747,CA,38.79467,-121.33045
3063,La Provence (Roseville/Diamond Creek),110 Diamond Creek Pl,Roseville,95747,CA,38.7986,-121.33394
4189,Tangs Sushi (Roseville/Blue Oaks),1426 Blue Oaks Blvd Ste 100,Roseville,95747,CA,38.79604,-121.31602
3618,On The Border (Roseville/Galleria),1220 Galleria Blvd,Roseville,95678,CA,38.77355,-121.26508
3304,Mccormick & Schmicks (Roseville/Roseville),1194 Roseville Pkwy,Roseville,95678,CA,38.76879,-121.26833
3758,Pf Changs China Bistro (Roseville/Galleria Blvd),1212 Galleria Blvd,Roseville,95678,CA,38.77296,-121.26366
1031342,Sushi Omakase (Roseville/Sierra College),9213 Sierra College Blvd Ste 160,Roseville,95661,CA,38.73578,-121.22536
7913,El Sombrero Taqueria (Granite Bay/Douglas),4060 Douglas Blvd.,Granite Bay,95746,CA,38.74269,-121.22546
3742,Perrys Courtside Cafe (Roseville/Eureka Rd),2501 Eureka Rd,Roseville,95661,CA,38.73716,-121.23458
2017,Keenaf's Cafe (Roseville/Eureka Rd),2600 Eureka Rd,Roseville,95661,CA,38.73579,-121.23015
1027338,Sienna Restaurant (Roseville/Eureka),1480 Eureka Rd,Roseville,95661,CA,38.75163,-121.25298
1091246,Beach Hut Deli (Roseville/Eureka),1490 Eureka Way,Roseville,95602,CA,38.752018,-121.25247
2432,Brick Yard Kitchen & Bar (Roseville/Eureka),1475 Eureka Road,Roseville,95661,CA,38.75318,-121.25167
1031967,2M - Kathrins Biergarten (Rocklin/Granite),4810 Granite Dr Ste 1A,Rocklin,95677,CA,38.79115,-121.22409
2148,Cheesesteak Grille (Roseville/Sierra College),8300 Sierra College Blvd,Roseville,95661,CA,38.74484,-121.22678
1033047,Chicago Pizza With a Twist (Roseville/Sierra College),8300 Sierra College Boulevard,Roseville,95661,CA,38.74484,-121.22678
2431,Mario's Early Toast (Roseville/Sierra College),8425 Sierra College Boulevard,Roseville,95661,CA,38.74552,-121.22512
4105,Round Table (Roseville/Sierra College),8755 Sierra College Blvd,Roseville,95661,CA,38.74081,-121.22569
4518,Tahoe Joes (Roseville/Taylor),1905 Taylor Rd,Roseville,95678,CA,38.762778,-121.256308
2794,Hilton Garden Inn (Roseville/Taylor),1951 Taylor Rd,Roseville,95661,CA,38.76348,-121.25682
1928,Brookfields Restaurant (Roseville/Taylor),1817 Taylor Rd,Roseville,95678,CA,38.759539,-121.25921
2891,Islands Fine Burgers (Roseville/Taylor),1902 Taylor Rd,Roseville,95678,CA,38.771446,-121.25231
1031967,2M - Kathrins Biergarten (Rocklin/Granite),4810 Granite Dr Ste 1A,Rocklin,95677,CA,38.79115,-121.22409
1803,Pizza Express (Rocklin/Pacific),5514 Pacific St,Rocklin,95677,CA,38.78525,-121.24072
2012,Cafe Delicias #3 (Rocklin/Pacific),5190 Pacific St,Rocklin,95677,CA,38.790957,-121.23601
3415,Morgan Creek Golf Course (Roseville/Morgan Creek),8787 Morgan Creek Ln,Roseville,95747,CA,38.73929,-121.347381
3123,Legends At Woodcreek (Roseville/Woodcreek Oaks),5880 Woodcreek Oaks Blvd,Roseville,95747,CA,38.777103,-121.331342
4677,Timbers Restaurant (Roseville/Del Webb),7050 Del Webb Blvd,Roseville,95747,CA,38.77649,-121.34812
4293,Sierra Pines Golf & Snack Bar (Roseville/Whistle Stop),7600 Whistle Stop Way,Roseville,95747,CA,38.78748,-121.34653
1091248,Residence Inn (Roseville/Freedom),1850 Freedom Way,Roseville,95678,CA,38.7929,-121.29738
3741,Perfecto Lounge (Roseville/Pleasant Grove),973 Pleasant Grove Blvd,Roseville,95678,CA,38.7811,-121.28636
1016040,Naruto Show Me The Sushi (Roseville/Pleasant Grove),963 Pleasant Grove Blvd 150,Roseville,95678,CA,38.78115,-121.28593
2602,Flame and Fire (Roseville/Pleasant Grove),963 Pleasant Grove,Roseville,95678,CA,38.78115,-121.28593
2152,Cherry Island Bar & Grill (Elverta/Elverta),2360 Elverta Rd,Elverta,95626,CA,38.71363,-121.40867
4782,VFW (Antelope/U),3300 U St,Antelope,95843,CA,38.70326,-121.38952
4931,Round Table (Antelope/Walerga),7909 Walerga Road,Antelope,95843,CA,38.71292,-121.36635
1033138,Carolina's Mexican Restaurant (Antelope/Elverta),4207 Elverta Road 107,Antelope,95843,CA,38.71534,-121.36594
1017439,Mountain Mikes (Sacramento/Elverta),4207 Elverta Road Suite 105,Sacramento,95837,CA,38.714463,-121.570093
1059622,Fire Wings (Antelope/Elverta),4400 Elverta Rd Ste 100,Antelope,95843,CA,38.71288,-121.36254
1017333,El Zarape Taqueria (Sacramento/Elkhorn),5243 Elkhorn Boulevard,Sacramento,95842,CA,38.687385,-121.342996
3452,Mountain Mikes (N Highlands/Watt),6745 Watt Ave,North Highlands,95660,CA,38.68978,-121.38425
3268,Bowlero (Sacramento/Madison),4800 Madison Ave,Sacramento,95841,CA,38.6597,-121.35234
2433,Mimosa House (Roseville/Pleasant Grove),761 Pleasant Grove Blvd,Roseville,95678,CA,38.78984,-121.27948
4838,Whitney Oaks Golf Club (Rocklin/Clubhouse Dr),2305 Clubhouse Dr,Rocklin,95765,CA,38.825127,-121.24242
4643,CJ's Pizza Bar + Grill (Rocklin/Stanford Ranch),3211 Stanford Ranch Rd,Rocklin,95765,CA,38.81467,-121.25662
7178,Sabores (Roseville/Fairway Dr),10271 Fairway Dr Ste 140,Roseville,95678,CA,38.78857,-121.28075
1048683,Koja Kitchen (Rocklin/Rocklin),4210 Rocklin Rd,Rocklin,95677,CA,38.788426,-121.228827
4102,Round Table (Rocklin/Granite),4885 Granite Dr,Rocklin,95677,CA,38.78899,-121.22553
4686,Tokyo Dori (Rocklin/Rocklin),5050 Rocklin Rd,Rocklin,95677,CA,38.78809,-121.20787
1870,Blue Nami (Folsom/Palladio),330 Palladio Pky,Folsom,95630,CA,38.64826,-121.121059
1016872,Barnes & Noble (Folsom/Palladio),280 Palladio Parkway,Folsom,95630,CA,38.647925,-121.120483
4839,Whole Foods (Folsom/Palladio Pkwy),170 Palladio Pkwy,Folsom,95630,CA,38.647554,-121.11993
2170,Chicago Fire (Folsom/Palladio),310 Palladio Pky,Folsom,95630,CA,38.648116,-121.120844
1017257,Palladio 16 Cinemas (Folsom/Palladio Parkway),240 Palladio Parkway,Folsom,95630,CA,38.647714,-121.120087
4980,Studio Movie Grill (Rocklin/Commons Dr),5140 Commons Dr,Rocklin,95677,CA,38.802199,-121.208349
1117339,Fire Wings (Rocklin/Crossings),5400 Crossing Drive Ste 101,Rocklin,95677,CA,38.80048,-121.205258
1097062,Goose Port Sports Pub (Roseville/Vernon),316 Vernon St,Roseville,95678,CA,38.7311,-121.31834
3189,Lorees Little Shack (Rocklin/Pacific),4835 Pacific St,Rocklin,95677,CA,38.79515,-121.23233
5069,2M - Owl Club (Roseville/Church),109 Church Street,Roseville,95678,CA,38.751589,-121.28538
4980,Studio Movie Grill (Rocklin/Commons Dr),5140 Commons Dr,Rocklin,95677,CA,38.802199,-121.208349
1117339,Fire Wings (Rocklin/Crossings),5400 Crossing Drive Ste 101,Rocklin,95677,CA,38.80048,-121.205258
1097062,Goose Port Sports Pub (Roseville/Vernon),316 Vernon St,Roseville,95678,CA,38.7311,-121.31834
3189,Lorees Little Shack (Rocklin/Pacific),4835 Pacific St,Rocklin,95677,CA,38.79515,-121.23233
5069,2M - Owl Club (Roseville/Church),109 Church Street,Roseville,95678,CA,38.751589,-121.28538
1816,2M - Boulevard 41 (El Dorado Hills/Town Center),4364 Town Center Blvd,El Dorado Hills,95762,CA,38.65056,-121.06567
2564,2M - Fat Rabbit (Folsom/Sutter),825 Sutter St,Folsom,95630,CA,38.67628,-121.17888
2611,Folsom Hotel (Folsom/Sutter),703 Sutter Street,Folsom,95630,CA,38.67755,-121.1766
1025801,Samuel Horne's Tavern (Folsom/Sutter),719 Sutter Street,Folsom,95630,CA,38.67738,-121.1772
1816,2M - Boulevard 41 (El Dorado Hills/Town Center),4364 Town Center Blvd,El Dorado Hills,95762,CA,38.65056,-121.06567
2564,2M - Fat Rabbit (Folsom/Sutter),825 Sutter St,Folsom,95630,CA,38.67628,-121.17888
2611,Folsom Hotel (Folsom/Sutter),703 Sutter Street,Folsom,95630,CA,38.67755,-121.1766
1025801,Samuel Horne's Tavern (Folsom/Sutter),719 Sutter Street,Folsom,95630,CA,38.67738,-121.1772
3608,Olive Garden (Roseville/Galleria),1160 Galleria Blvd,Roseville,95678,CA,38.77076,-121.2652
7546,Beach Hut Deli (Rocklin/Crossings),5406 Crossings Drive 101,Rocklin,95677,CA,38.800224,-121.204669
7182,Chandos Tacos (Roseville/Pleasant Grove),943 Pleasant Grove,Roseville,95678,CA,38.781563,-121.286304
2450,El Azteca Taqueria (Roseville/Foothills),4006 Foothills Blvd,Roseville,95747,CA,38.75276,-121.31106
2072,Carmelitas Mexican Restaurant (Roseville/Riverside),204 Riverside Ave,Roseville,95678,CA,38.74231,-121.29072
2227,Ciros Pizza (Citrus Heights/Old Auburn),7521 Old Auburn Rd,Citrus Heights,95610,CA,38.69532,-121.28962
2778,Haya Sushi (Citrus Heights/Auburn),7086 Auburn Blvd,Citrus Heights,95621,CA,38.69325,-121.29186
1604,Alonzo's Pizza Depot (Citrus Heights/Sunrise),7054 Sunrise Blvd,Citrus Heights,95610,CA,38.69482,-121.27026
3946,Red Robin (Folsom/Palladio),360 Palladio Pkwy,Folsom,95630,CA,38.64844,-121.121294
1957,2M - Buffalo Wild Wings (Folsom/E Bidwell),2759 E Bidwell St,Folsom,95630,CA,38.65461,-121.1242
1089476,Limon E'sal Taqueria & Bar (Folsom/Folsom Auburn),6693 Folsom Auburn Rd,Folsom,95630,CA,38.6856,-121.17737
15620,Bernardo's (Granite Bay/Auburn Folsom),8779 Auburn Folsom Rd.,Granite Bay,95746,CA,38.739993,-121.170464
2206,Buckhorn Grill (Folsom/Palladio),250 Palladio Pkwy Ste 1339,Folsom,95630,CA,38.647733,-121.120123
1083532,Broderick Roadhouse (Folsom/Placerville),185 Placerville Rd Ste 150,Folsom,95630,CA,38.645023,-121.111806
1957,2M - Buffalo Wild Wings (Folsom/E Bidwell),2759 E Bidwell St,Folsom,95630,CA,38.65461,-121.1242
4075,Round Table (Folsom/Bidwell),2793 E Bidwell St,Folsom,95630,CA,38.65272,-121.12366
6840,Aloha Sushi (Folsom/E Bidwell),2791 E Bidwell St,Folsom,95630,CA,38.65315,-121.12347
1017258,Palladio Luxe Cinema (Folsom/Palladio Parkway),400 Palladio Parkway,Folsom,95630,CA,38.649713,-121.122126
2004,Seasons Cafe (Folsom/Halidon Way),820 Halidon Way,Folsom,95630,CA,38.64861,-121.13586
3303,Mcclellan  Lions Gate Hotel (North Highlands/Westover),3410 Westover St,North Highlands,95960,CA,38.663853,-121.38449
3407,Moose Lodge (Rio Linda/Rio Linda),6001 Rio Linda Blvd,Rio Linda,95673,CA,38.676767,-121.45696
1016041,Tummy Sub Shop (Rio Linda/M),741 M St.,Rio Linda,95673,CA,38.69122,-121.44823
1017001,American Legion (Rio Linda/8th),6700 8th Street,Rio Linda,95673,CA,38.69048,-121.44746
1077727,Beach Hut Deli (McClellan Park/Luce),5411 Luce Ave Ste 2,Mcclellan Park,95652,CA,38.66545,-121.39099
1017388,Round Table (Sacramento/Norwood),4215 Norwood Avenue,Sacramento,95833,CA,38.64574,-121.457817
1071578,Tinoco's Meat Market (Sacramento/Rio Linda),4827 Rio Linda Blvd,Sacramento,95838,CA,38.65558,-121.44802
1015710,Rio Pub (Rio Linda/Front),6750 Front St.,Rio Linda,95673,CA,38.690006,-121.448432
3148,Lews Club (Rio Linda/Rio Linda),6734 Rio Linda Blvd,Rio Linda,95673,CA,38.69074,-121.45655
1098638,Papa's Pizzeria (Rio Linda/Oak),960 Oak Ln,Rio Linda,95673,CA,38.691745,-121.444509
1017325,Crowne Plaza (Sacramento/Date),5321 Date Avenue,Sacramento,95841,CA,38.66344,-121.35657
1017342,Harry's Lounge (Sacramento/Auburn),4557 Auburn Boulevard,Sacramento,95841,CA,38.6506,-121.35823
1017414,Tony Baloney's (Sacramento/College Oak),5059 College Oak Drive,Sacramento,95841,CA,38.65895,-121.35095
1953,Buffalo Pizza (Sacramento/Hillsdale),5757 Hillsdale Blvd,Sacramento,95842,CA,38.67321,-121.35778
1071580,Little Buddha Thai Bistro (Sacramento/Auburn),5120 Auburn Blvd,Sacramento,95841,CA,38.662053,-121.345391
4881,Xochimilcos (Sacramento/Auburn),4904 Auburn Blvd,Sacramento,95841,CA,38.65742,-121.35029
3122,Legends At Diamond Oaks (Roseville/Diamond Oaks),349 Diamond Oaks Rd,Roseville,95678,CA,38.768259,-121.285647
4295,Sierra View Country Club (Roseville/Alta Vista),105 Alta Vista Ave,Roseville,95678,CA,38.760297,-121.288874
1667,Arena Softball (Roseville/Industrial),8288 Industrial Ave,Roseville,95678,CA,38.78467,-121.30435
4104,Round Table (Roseville/Foothills),4010 Foothills Blvd,Roseville,95747,CA,38.75387,-121.31109
2372,Diamond Billiards (Rancho Cordova/Folsom),10303 Folsom Blvd,Rancho Cordova,95670,CA,38.58792,-121.30812
3209,Louies Cocktail Lounge (Rancho Cordova/Mather Field),3030 Mather Field Rd,Rancho Cordova,95670,CA,38.58134,-121.31064
4428,Straw Hat (Rancho Cordova/Mather Field),2929 Mather Field Rd,Rancho Cordova,95670,CA,38.58459,-121.3094
1930,Brookside Restaurant (Sacramento/Horn),9819 Horn Rd,Sacramento,95827,CA,38.57543,-121.32885
1017379,Pho Bac Hoa Viet (Sacramento/Bradshaw),3110 Bradshaw Road,Sacramento,95827,CA,38.56942,-121.33671
3406,Moose Lodge (Rancho Cordova/Coloma),10124 Coloma Rd,Rancho Cordova,95670,CA,38.59007,-121.30275
1017300,Round Table (Rancho Cordova/Folsom),10375 Folsom Boulevard,Rancho Cordova,95740,CA,38.589682,-121.305007
13195,Formaggio Taverna (Inside Marriott) (Rancho Cordova/Point East),11211 Point East Drive,Rancho Cordova,95742,CA,38.60765,-121.26918
2838,DoubleTree Suites (Rancho Cordova/Point East),11260 Point East Drive,Rancho Cordova,95742,CA,38.60826,-121.26704
5018,Holiday Inn (Rancho Cordova/Point East),11269 Point East Drive,Rancho Cordova,95742,CA,38.60884,-121.26743
1071584,Magnolia House Casino at Sheepherders Inn (Rancho Cordova/Folsom),11275 Folsom Blvd,Rancho Cordova,95742,CA,38.60781,-121.26615
1091886,Firehouse Crawfish (Rancho Cordova/Zinfandel),2878 Zinfandel Dr Ste B,Rancho Cordova,95670,CA,38.59445,-121.28855
1017297,KP Karaoke Bar (Rancho Cordova/Olson),10995 Olson Drive,Rancho Cordova,95740,CA,38.597552,-121.284026
3459,Mountain Mikes (Rancho Cordova/Folsom),10419 Folsom Blvd,Rancho Cordova,95670,CA,38.59048,-121.30088
1033463,Taiko Sushi (Rancho Cordova/Folsom Bouleva),11291 Folsom Boulevard,Rancho Cordova,95742,CA,38.60789,-121.26554
1053598,Mod Pizza (Rancho Cordova/Olson),10909 Olson Dr,Rancho Cordova,95670,CA,38.59498,-121.28405
1033048,Salsa's Taqueria (Folsom/Prairie City),1760 Prairie City Road 130,Folsom,95630,CA,38.65139,-121.16572
1076588,Corner Tavern & Grill (Folsom/Glenn),700 Glenn Dr Ste 170,Folsom,95630,CA,38.66362,-121.17231
15553,Dolans (Folsom/Blue Ravine),199 Blue Ravine Rd,Folsom,95630,CA,38.65437,-121.17851
2228,Ciros Pizza (Folsom/Blue Raven),241 Blue Ravine Rd,Folsom,95630,CA,38.65581,-121.16976
2086,Casa Ramos (Folsom/Iron Point),400 Iron Point Rd,Folsom,95630,CA,38.64226,-121.18658
1017245,Chicagos Pizza With A Twist (Folsom/Praire City),1750 Prairie City Road 140,Folsom,95630,CA,38.65094,-121.16589
1091854,BurgerIm (Folsom/Praire),1880 Prairie City,Folsom,95630,CA,38.650375,-121.16398
1059730,Inchin's Bamboo Garden (Folsom/Prairie City),1760 Prairie City Rd Ste 100,Folsom,95630,CA,38.65139,-121.16572
4245,Sellands Market Cafe (El Dorado Hills/Town Center),4370 Town Center Blvd,El Dorado Hills,95762,CA,38.65112,-121.06396
1016754,The Mimosa House (El Dorado Hills/Vine),2023 Vine St,El Dorado Hills,95762,CA,38.65202,-121.06285
3744,Petes Brewhouse (El Dorado Hills/Vine),2023 Vine St,El Dorado Hills,95762,CA,38.65202,-121.06285
9068,Milestone (El Dorado Hills/Town Center),4359 Town Center Blvd Ste 116,El Dorado Hills,95762,CA,38.65119,-121.06603
1748,Beach Hut Deli (El Dorado Hills/Park),3955 Park Dr,El Dorado Hills,95762,CA,38.65492,-121.06878
4289,Sienna (El Dorado Hills/Park),3909 Park Dr,El Dorado Hills,95762,CA,38.65733,-121.07001
4488,Sushi Sky (El Dorado Hills/Park Dr),3907 Park Dr,El Dorado Hills,95762,CA,38.65784,-121.07027
1017377,Perko's Cafe & Grill (Sacramento/Micron Avenue),9647 Micron Avenue,Sacramento,95827,CA,38.56394,-121.33735
3674,Oz Korean Bbq (Sacramento/Bradshaw Rd),3343 Bradshaw Rd,Sacramento,95827,CA,38.5635,-121.33553
2921,JBS Lounge (Sacramento/Lincoln Village),9777 Lincoln Village Dr,Sacramento,95827,CA,38.561988,-121.332363
1017336,Folsom Boulevard Flea Market (Sacramento/Folsom),8521 Folsom Boulevard,Sacramento,95826,CA,38.54883,-121.3898
3463,Mountain Mikes (Sacramento/Bradshaw),3609 Bradshaw Rd,Sacramento,95827,CA,38.55652,-121.33439
1016840,Round Table (Sacramento/Kiefer),9138 Kiefer Blvd,Sacramento,95826,CA,38.54687,-121.36036
5100,The Mushroom Lounge (Sacramento/S Port),3637 S Port Drive,Sacramento,95826,CA,38.54624,-121.36199
1017329,El Favorito Taqueria Cocina Mexicana (Sacramento/Folsom),8887 Folsom Boulevard 5,Sacramento,95826,CA,38.55467,-121.37314
1017401,String's Italian Cafe (Sacramento/Micron),9500 Micron Avenue 128,Sacramento,95827,CA,38.56157,-121.34313
11176,Ninja Sushi (Sacramento/Folsom),8937 Folsom Blvd,Sacramento,95826,CA,38.55601,-121.37028
4032,Romas Pizzeria (Sacramento/Folsom),8491 Folsom Blvd,Sacramento,95826,CA,38.5479,-121.39121
2547,Famous Burger (Rancho Cordova/Zinfandel),3101 Zinfandel Drive 132,Rancho Cordova,95670,CA,38.58748,-121.28593
8074,Mimosa House (Rancho Cordova/Zinfandel),3155 Zinfandel Dr.,Rancho Cordova,95670,CA,38.585725,-121.285939
2189,Chilis (Rancho Cordova/Zinfandel),3199 Zinfandel Dr,Rancho Cordova,95670,CA,38.58433,-121.28505
3524,Sora Sushi (Rancho Cordova/Zinfandel),3187 Zinfandel Dr,Rancho Cordova,95670,CA,38.584398,-121.285508
2089,Casa Ramos (Rancho Cordova/White Rock),10717 White Rock Rd,Rancho Cordova,95670,CA,38.58783,-121.28857
4340,Soho Sushi (Rancho Cordova/Zinfandel),3101 Zinfandel,Rancho Cordova,95670,CA,38.587294,-121.286446
3914,Rancho Steves Pizza (Rancho Cordova/Zinfandel Dr),3191 Zinfandel Dr,Rancho Cordova,95670,CA,38.58434,-121.28415
1017249,Hacienda Del Rio Mexican Restaurant (Folsom/Sutter),702 Sutter Street,Folsom,95630,CA,38.67796,-121.17698
2612,Folsom Sutter Club (Folsom/Sutter),720 Sutter St,Folsom,95630,CA,38.67732,-121.17723
6433,Pizzeria Classico (Folsom/Sutter St),702 Sutter St. Suite A,Folsom,95630,CA,38.67796,-121.17698
4497,Sutter Steakhouse (Folsom/Sutter),604 Sutter St,Folsom,95630,CA,38.6784,-121.17541
3894,Q Bole Mexican Restaurant (Folsom/Sutter),718 Sutter Street,Folsom,95630,CA,38.67739,-121.17714
2875,Ilforno Classico (Rancho Cordova/Golden Centre),2121 Golden Centre Ln,Rancho Cordova,95670,CA,38.625797,-121.262724
3658,Outback Steakhouse (Rancho Cordova/Golden Centre),2100 Golden Centre Ln,Rancho Cordova,95670,CA,38.625969,-121.262858
1751,Beach Hut Deli (Rancho Cordova/Golden Centre),2095 Golden Center Ln,Rancho Cordova,95670,CA,38.62688,-121.26365
4918,Zinfandel California Cuisine (Gold River/Gold Springs),2220 Gold Springs Court,Gold River,95670,CA,38.62189,-121.26616
1048708,Mountain Mikes (Gold River/Gold Springs),2220 Gold Springs Ct,Gold River,95670,CA,38.62189,-121.26616
11610,Arigato Sushi (Gold River/Golden Center),2121 Golden Ctr Ln Ste 70,Gold River,95811,CA,38.571838,-121.500888
4270,Suite Nine Bar & Lounge (Rancho Cordova/Coloma),11050 Coloma Road Ste 9,Rancho Cordova,95670,CA,38.61685,-121.27429
2760,Grand Slam Cafe (Rancho Cordova/Gold Rush),2201 Gold Rush Dr,Rancho Cordova,95670,CA,38.62324,-121.25955
1562,Rocky's 7440 Club (Citrus Heights/Auburn),7440 Auburn Boulevard,Citrus Heights,95610,CA,38.70099,-121.28999
1017010,Applebees (Citrus Heights/Auburn),6900 Auburn Boulevard,Citrus Heights,95621,CA,38.691319,-121.299771
1091894,Century 16 Greenback (Sacramento/Garfield),6233 Garfield Ave,Sacramento,95841,CA,38.68038,-121.33572
2761,Hard Times Billiards (Sacramento/Garfield),5536 Garfield Ave,Sacramento,95841,CA,38.66739,-121.33621
7620,Cinders (Sacramento/Auburn),5340 Auburn Blvd.,Sacramento,95841,CA,38.666773,-121.339719
4768,Urbanos Mexican Restaurant (Carmichael/Manzanita),5825 Manzanita Ave,Carmichael,95608,CA,38.67202,-121.32759
1017037,Granites Sub & Wing Shop (Carmichael/Manzanita),5847 Manzanita Avenue A,Carmichael,95608,CA,38.67274,-121.32791
3462,Mountain Mikes (Sacramento/Auburn),5640 Auburn Blvd,Sacramento,95841,CA,38.66868,-121.33478
1017253,Mikuni Japanese Restaurant & Sushi Bar (Folsom/Placerville),185 Placerville Rd Ste 100,Folsom,95630,CA,38.645023,-121.111806
2890,Islands Fine Burgers (Folsom/Iron Point),2455 Iron Point Rd,Folsom,95630,CA,38.6452,-121.12126
2565,Fats Asian Bistro (Folsom/Iron Point),2585 Iron Point Rd,Folsom,95630,CA,38.64746,-121.11587
3602,Olive Garden (Folsom/Iron Point),2485 Iron Point Rd,Folsom,95630,CA,38.64586,-121.11874
1026774,Pieology (Folsom/Iron Point),2405 Iron Point Road 130,Folsom,95630,CA,38.64509,-121.12186
1017264,Staybridge Suites (Folsom/Cavitt),1745 Cavitt Drive,Folsom,95630,CA,38.647607,-121.111795
1017259,Petra Greek (Folsom/Palladio),230 Palladio Parkway 1213,Folsom,95630,CA,38.6474,-121.119595
1712,Back Bistro (Folsom/Palladio),230 Palladio Pkwy Ste 1201,Folsom,95630,CA,38.6474,-121.119595
1110837,Barn Burner (Rocklin/Granite),4800 Granite Dr,Rocklin,95677,CA,38.79173,-121.22388
7547,MOD Pizza (Rocklin/Crossings),5400 Crossings Drive,Rocklin,95677,CA,38.80048,-121.205258
4021,Rocklin Bowling (Rocklin/Sierra Meadows),2325 Sierra Meadows Dr,Rocklin,95677,CA,38.79723,-121.22256
4755,Union (Roseville/Pacific),112 Pacific St,Roseville,95678,CA,38.75107,-121.28513
1034431,Pottery World (Rocklin/Granite Dr),4419 Granite Dr,Rocklin,95677,CA,38.79696,-121.21407
1033700,Jimboys Tacos (Rocklin/Crossing),5410 Crossing Drive,Rocklin,95677,CA,38.800537,-121.204631
2034,California Fitness Grill (Rocklin/Warren),2511 Warren Dr,Rocklin,95677,CA,38.79723,-121.21799
4755,Union (Roseville/Pacific),112 Pacific St,Roseville,95678,CA,38.75107,-121.28513
3834,Players Pub (Fair Oaks/Fair Oaks),9729 Fair Oaks Blvd,Fair Oaks,95628,CA,38.63966,-121.2765
3484,Mountain Mikes (Fair Oaks/Sunrise),5267 Sunrise Blvd,Fair Oaks,95628,CA,38.661861,-121.272331
3354,Mikunis (Fair Oaks/Hazel),4323 Hazel Ave,Fair Oaks,95628,CA,38.6447,-121.22616
1091861,California Fish Grill (Citrus Heights/Sunrise),5406 Sunrise Blvd,Citrus Heights,95610,CA,38.664272,-121.271927
1048212,Pizza Rev (Citrus Heights/Sunrise),5440 Sunrise Blvd,Citrus Heights,95610,CA,38.66641,-121.27129
1851,BLARNEY STONE (Orangeville/Greenback),8906 Greenback Ln,Orangevale,95662,CA,38.67793,-121.22471
1096006,Scotty's Hideaway (Orangevale/Greenback),9353 Greenback Lane,Orangevale,95662,CA,38.67871,-121.20492
2917,Jans Cocktail Lounge (Orangevale/Greenback),9222 Greenback Ln,Orangevale,95662,CA,38.67787,-121.20995
4700,Tonno's Sports Bar & Grill (Orangevale/Greenback),9257 Greenback Lane,Orangevale,95662,CA,38.678308,-121.210045
1876,Boardwalk Bar (Orangevale/Greenback),9426 Greenback Ln,Orangevale,95662,CA,38.67783,-121.2015
1965,Buffalo Wild Wings (Citrus Heights/Sunrise),6301 Sunrise Blvd,Citrus Heights,95610,CA,38.68027,-121.27217
1091889,Dos Coyotes (Citrus Heights/Sunrise),5450 Sunrise Blvd,Citrus Heights,95610,CA,38.66662,-121.27143
1871,Blue Nami (Orangevale/Greenback),8807 Greenback Ln,Orangevale,95662,CA,38.67919,-121.22986
4596,The Couch (Citrus Heights/Madison),7431 Madison Ave,Citrus Heights,95610,CA,38.663804,-121.291222
